Country,Date,pct_ca_eurostat,Adjustment
Slovenia,2006-Q1,-1.5,None
Slovenia,2006-Q2,2.1,None
Slovenia,2006-Q3,-2.7,None
Slovenia,2006-Q4,-5.2,None
Slovenia,2007-Q1,-1.3,None
Slovenia,2007-Q2,-2.5,None
Slovenia,2007-Q3,-5.4,None
Slovenia,2007-Q4,-6.9,None
Slovenia,2008-Q1,-4.2,None
Slovenia,2008-Q2,-4.3,None
Slovenia,2008-Q3,-6.5,None
Slovenia,2008-Q4,-6.2,None
Slovenia,2009-Q1,-2.1,None
Slovenia,2009-Q2,1.2,None
Slovenia,2009-Q3,-3.2,None
Slovenia,2009-Q4,-0.2,None
Slovenia,2010-Q1,0.2,None
Slovenia,2010-Q2,-0.6,None
Slovenia,2010-Q3,-1.2,None
Slovenia,2010-Q4,-1,None
Slovenia,2011-Q1,-0.1,None
Slovenia,2011-Q2,0,None
Slovenia,2011-Q3,-2.1,None
Slovenia,2011-Q4,-0.9,None
Slovenia,2012-Q1,-0.9,None
Slovenia,2012-Q2,1.1,None
Slovenia,2012-Q3,1.5,None
Slovenia,2012-Q4,4,None
Slovenia,2013-Q1,4.5,None
Slovenia,2013-Q2,4.2,None
Slovenia,2013-Q3,3,None
Slovenia,2013-Q4,2.5,None
Slovenia,2014-Q1,5.2,None
Slovenia,2014-Q2,5.3,None
Slovenia,2014-Q3,5.6,None
Slovenia,2014-Q4,5.2,None
Slovenia,2015-Q1,4.5,None
Slovenia,2015-Q2,3.1,None
Slovenia,2015-Q3,5,None
Slovenia,2015-Q4,3.9,None
Slovenia,2016-Q1,7.5,None
Slovenia,2016-Q2,5.2,None
Slovenia,2016-Q3,5.2,None
Slovenia,2016-Q4,3.4,None
Slovenia,2017-Q1,7.1,None
Slovenia,2017-Q2,5.4,None
Slovenia,2017-Q3,8.9,None
Slovenia,2017-Q4,5.8,None
Slovenia,2018-Q1,7.2,None
Slovenia,2018-Q2,6.6,None
Slovenia,2018-Q3,7.3,None
Slovenia,2018-Q4,5.1,None
Slovenia,2019-Q1,7.4,None
Slovenia,2019-Q2,6.8,None
Slovenia,2019-Q3,5.8,None
Slovenia,2019-Q4,5.9,None
Slovenia,2020-Q1,9.2,None
Slovenia,2020-Q2,6.7,None
Slovenia,2020-Q3,6.7,None
Slovenia,2020-Q4,8.1,None
Slovenia,2021-Q1,8.2,None
Slovenia,2021-Q2,2.8,None
Slovenia,2021-Q3,3.7,None
Slovenia,2021-Q4,1,None
Slovenia,2022-Q1,-1.4,None
Slovenia,2022-Q2,-2.5,None
Slovenia,2022-Q3,0.9,None
Slovenia,2022-Q4,-1.6,None
Slovenia,2023-Q1,4.9,None
Slovenia,2023-Q2,6.4,None
Slovenia,2023-Q3,3.3,None
Slovenia,2023-Q4,3.4,None
Slovenia,2024-Q1,4.3,None
Slovenia,2024-Q2,4.4,None
Slovenia,2024-Q3,6.6,None
Slovakia,1991-Q1,.,None
Slovakia,1991-Q2,.,None
Slovakia,1991-Q3,.,None
Slovakia,1991-Q4,.,None
Slovakia,1992-Q1,.,None
Slovakia,1992-Q2,.,None
Slovakia,1992-Q3,.,None
Slovakia,1992-Q4,.,None
Slovakia,1993-Q1,.,None
Slovakia,1993-Q2,.,None
Slovakia,1993-Q3,.,None
Slovakia,1993-Q4,.,None
Slovakia,1994-Q1,.,None
Slovakia,1994-Q2,.,None
Slovakia,1994-Q3,.,None
Slovakia,1994-Q4,.,None
Slovakia,1995-Q1,.,None
Slovakia,1995-Q2,.,None
Slovakia,1995-Q3,.,None
Slovakia,1995-Q4,.,None
Slovakia,1996-Q1,.,None
Slovakia,1996-Q2,.,None
Slovakia,1996-Q3,.,None
Slovakia,1996-Q4,.,None
Slovakia,1997-Q1,.,None
Slovakia,1997-Q2,.,None
Slovakia,1997-Q3,.,None
Slovakia,1997-Q4,.,None
Slovakia,1998-Q1,.,None
Slovakia,1998-Q2,.,None
Slovakia,1998-Q3,.,None
Slovakia,1998-Q4,.,None
Slovakia,1999-Q1,.,None
Slovakia,1999-Q2,.,None
Slovakia,1999-Q3,.,None
Slovakia,1999-Q4,.,None
Slovakia,2000-Q1,.,None
Slovakia,2000-Q2,.,None
Slovakia,2000-Q3,.,None
Slovakia,2000-Q4,.,None
Slovakia,2001-Q1,.,None
Slovakia,2001-Q2,.,None
Slovakia,2001-Q3,.,None
Slovakia,2001-Q4,.,None
Slovakia,2002-Q1,.,None
Slovakia,2002-Q2,.,None
Slovakia,2002-Q3,.,None
Slovakia,2002-Q4,.,None
Slovakia,2003-Q1,.,None
Slovakia,2003-Q2,.,None
Slovakia,2003-Q3,.,None
Slovakia,2003-Q4,.,None
Slovakia,2004-Q1,-3.5,None
Slovakia,2004-Q2,-14.6,None
Slovakia,2004-Q3,-11.7,None
Slovakia,2004-Q4,-10.2,None
Slovakia,2005-Q1,-3.1,None
Slovakia,2005-Q2,-16.1,None
Slovakia,2005-Q3,-4.9,None
Slovakia,2005-Q4,-17.7,None
Slovakia,2006-Q1,-5.3,None
Slovakia,2006-Q2,-10.9,None
Slovakia,2006-Q3,-12.8,None
Slovakia,2006-Q4,-8.4,None
Slovakia,2007-Q1,1.6,None
Slovakia,2007-Q2,-7.3,None
Slovakia,2007-Q3,-7,None
Slovakia,2007-Q4,-9.6,None
Slovakia,2008-Q1,-2.6,None
Slovakia,2008-Q2,-11,None
Slovakia,2008-Q3,-4.3,None
Slovakia,2008-Q4,-7.6,None
Slovakia,2009-Q1,-6.9,None
Slovakia,2009-Q2,-2.8,None
Slovakia,2009-Q3,-1.1,None
Slovakia,2009-Q4,-3.4,None
Slovakia,2010-Q1,-3.4,None
Slovakia,2010-Q2,-2.7,None
Slovakia,2010-Q3,-7,None
Slovakia,2010-Q4,-5.1,None
Slovakia,2011-Q1,-2.4,None
Slovakia,2011-Q2,-7.2,None
Slovakia,2011-Q3,-5.8,None
Slovakia,2011-Q4,-3.9,None
Slovakia,2012-Q1,1.4,None
Slovakia,2012-Q2,1.6,None
Slovakia,2012-Q3,-0.4,None
Slovakia,2012-Q4,1.3,None
Slovakia,2013-Q1,3.4,None
Slovakia,2013-Q2,5.2,None
Slovakia,2013-Q3,2.6,None
Slovakia,2013-Q4,0.5,None
Slovakia,2014-Q1,2.5,None
Slovakia,2014-Q2,3.1,None
Slovakia,2014-Q3,1.3,None
Slovakia,2014-Q4,0.3,None
Slovakia,2015-Q1,-0.1,None
Slovakia,2015-Q2,-1.6,None
Slovakia,2015-Q3,-2.7,None
Slovakia,2015-Q4,-3.6,None
Slovakia,2016-Q1,0.5,None
Slovakia,2016-Q2,0.6,None
Slovakia,2016-Q3,-0.9,None
Slovakia,2016-Q4,-5.7,None
Slovakia,2017-Q1,-2.6,None
Slovakia,2017-Q2,-1.8,None
Slovakia,2017-Q3,-1.3,None
Slovakia,2017-Q4,-1.4,None
Slovakia,2018-Q1,-0.2,None
Slovakia,2018-Q2,-0.8,None
Slovakia,2018-Q3,-0.6,None
Slovakia,2018-Q4,-4.8,None
Slovakia,2019-Q1,-1,None
Slovakia,2019-Q2,-3.7,None
Slovakia,2019-Q3,-4.4,None
Slovakia,2019-Q4,-4.7,None
Slovakia,2020-Q1,-2.2,None
Slovakia,2020-Q2,-0.5,None
Slovakia,2020-Q3,2,None
Slovakia,2020-Q4,-1.4,None
Slovakia,2021-Q1,-0.7,None
Slovakia,2021-Q2,-5.2,None
Slovakia,2021-Q3,-5.6,None
Slovakia,2021-Q4,-7.3,None
Slovakia,2022-Q1,-10.1,None
Slovakia,2022-Q2,-8.4,None
Slovakia,2022-Q3,-8.3,None
Slovakia,2022-Q4,-11.6,None
Slovakia,2023-Q1,-2.3,None
Slovakia,2023-Q2,0.5,None
Slovakia,2023-Q3,-1.7,None
Slovakia,2023-Q4,-3.2,None
Slovakia,2024-Q1,-0.5,None
Slovakia,2024-Q2,-0.6,None
Slovakia,2024-Q3,-2.7,None
Finland,1991-Q1,.,None
Finland,1991-Q2,.,None
Finland,1991-Q3,.,None
Finland,1991-Q4,.,None
Finland,1992-Q1,.,None
Finland,1992-Q2,.,None
Finland,1992-Q3,.,None
Finland,1992-Q4,.,None
Finland,1993-Q1,.,None
Finland,1993-Q2,.,None
Finland,1993-Q3,.,None
Finland,1993-Q4,.,None
Finland,1994-Q1,.,None
Finland,1994-Q2,.,None
Finland,1994-Q3,.,None
Finland,1994-Q4,.,None
Finland,1995-Q1,2.6,None
Finland,1995-Q2,3.7,None
Finland,1995-Q3,3.5,None
Finland,1995-Q4,5.9,None
Finland,1996-Q1,1.6,None
Finland,1996-Q2,4.3,None
Finland,1996-Q3,4.1,None
Finland,1996-Q4,4.9,None
Finland,1997-Q1,2,None
Finland,1997-Q2,4.4,None
Finland,1997-Q3,6.5,None
Finland,1997-Q4,7.1,None
Finland,1998-Q1,3.9,None
Finland,1998-Q2,4.3,None
Finland,1998-Q3,5.9,None
Finland,1998-Q4,6.3,None
Finland,1999-Q1,2.9,None
Finland,1999-Q2,4.3,None
Finland,1999-Q3,6,None
Finland,1999-Q4,7.3,None
Finland,2000-Q1,7.4,None
Finland,2000-Q2,3.5,None
Finland,2000-Q3,10.3,None
Finland,2000-Q4,8.9,None
Finland,2001-Q1,8.9,None
Finland,2001-Q2,4.1,None
Finland,2001-Q3,8.3,None
Finland,2001-Q4,10.9,None
Finland,2002-Q1,8.3,None
Finland,2002-Q2,5.1,None
Finland,2002-Q3,8.9,None
Finland,2002-Q4,10.4,None
Finland,2003-Q1,4.4,None
Finland,2003-Q2,2.4,None
Finland,2003-Q3,5.4,None
Finland,2003-Q4,6.2,None
Finland,2004-Q1,6,None
Finland,2004-Q2,1.1,None
Finland,2004-Q3,6.3,None
Finland,2004-Q4,9.5,None
Finland,2005-Q1,4.1,None
Finland,2005-Q2,-2.8,None
Finland,2005-Q3,5.2,None
Finland,2005-Q4,5.7,None
Finland,2006-Q1,4.1,None
Finland,2006-Q2,1.3,None
Finland,2006-Q3,6.5,None
Finland,2006-Q4,3.9,None
Finland,2007-Q1,2.7,None
Finland,2007-Q2,0.1,None
Finland,2007-Q3,8.3,None
Finland,2007-Q4,4.9,None
Finland,2008-Q1,3.5,None
Finland,2008-Q2,-1.2,None
Finland,2008-Q3,4.3,None
Finland,2008-Q4,3.6,None
Finland,2009-Q1,0.7,None
Finland,2009-Q2,-1.3,None
Finland,2009-Q3,2.5,None
Finland,2009-Q4,5.9,None
Finland,2010-Q1,-0.6,None
Finland,2010-Q2,-0.8,None
Finland,2010-Q3,1.1,None
Finland,2010-Q4,5.3,None
Finland,2011-Q1,-1.2,None
Finland,2011-Q2,-3.8,None
Finland,2011-Q3,0.9,None
Finland,2011-Q4,-1.9,None
Finland,2012-Q1,-4.5,None
Finland,2012-Q2,-2.6,None
Finland,2012-Q3,-0.1,None
Finland,2012-Q4,-1.7,None
Finland,2013-Q1,-2.4,None
Finland,2013-Q2,-2.8,None
Finland,2013-Q3,-1,None
Finland,2013-Q4,-1.3,None
Finland,2014-Q1,-2.1,None
Finland,2014-Q2,-3.1,None
Finland,2014-Q3,-0.7,None
Finland,2014-Q4,0.4,None
Finland,2015-Q1,-2.3,None
Finland,2015-Q2,-2,None
Finland,2015-Q3,1,None
Finland,2015-Q4,-0.4,None
Finland,2016-Q1,-1.9,None
Finland,2016-Q2,-4.1,None
Finland,2016-Q3,-0.6,None
Finland,2016-Q4,-1.3,None
Finland,2017-Q1,-0.6,None
Finland,2017-Q2,-3.4,None
Finland,2017-Q3,0.6,None
Finland,2017-Q4,0.7,None
Finland,2018-Q1,-1.3,None
Finland,2018-Q2,-5,None
Finland,2018-Q3,-1,None
Finland,2018-Q4,0.8,None
Finland,2019-Q1,0.3,None
Finland,2019-Q2,-5.8,None
Finland,2019-Q3,1.2,None
Finland,2019-Q4,3.7,None
Finland,2020-Q1,-2.4,None
Finland,2020-Q2,-2.3,None
Finland,2020-Q3,0.9,None
Finland,2020-Q4,5.2,None
Finland,2021-Q1,-0.9,None
Finland,2021-Q2,-0.3,None
Finland,2021-Q3,2.8,None
Finland,2021-Q4,-0.4,None
Finland,2022-Q1,-3.6,None
Finland,2022-Q2,-8.2,None
Finland,2022-Q3,-0.3,None
Finland,2022-Q4,2.1,None
Finland,2023-Q1,0,None
Finland,2023-Q2,-5.1,None
Finland,2023-Q3,1.6,None
Finland,2023-Q4,1.4,None
Finland,2024-Q1,-0.5,None
Finland,2024-Q2,-2.7,None
Finland,2024-Q3,3.3,None
Sweden,1991-Q1,.,None
Sweden,1991-Q2,.,None
Sweden,1991-Q3,.,None
Sweden,1991-Q4,.,None
Sweden,1992-Q1,.,None
Sweden,1992-Q2,.,None
Sweden,1992-Q3,.,None
Sweden,1992-Q4,.,None
Sweden,1993-Q1,1,None
Sweden,1993-Q2,1,None
Sweden,1993-Q3,0,None
Sweden,1993-Q4,0,None
Sweden,1994-Q1,1,None
Sweden,1994-Q2,1,None
Sweden,1994-Q3,1,None
Sweden,1994-Q4,1,None
Sweden,1995-Q1,3.7,None
Sweden,1995-Q2,3.8,None
Sweden,1995-Q3,2.9,None
Sweden,1995-Q4,2.3,None
Sweden,1996-Q1,4.7,None
Sweden,1996-Q2,3.4,None
Sweden,1996-Q3,2.8,None
Sweden,1996-Q4,2.3,None
Sweden,1997-Q1,4.2,None
Sweden,1997-Q2,3.8,None
Sweden,1997-Q3,4.3,None
Sweden,1997-Q4,3.2,None
Sweden,1998-Q1,4,None
Sweden,1998-Q2,3,None
Sweden,1998-Q3,4.1,None
Sweden,1998-Q4,3.3,None
Sweden,1999-Q1,3.8,None
Sweden,1999-Q2,4.1,None
Sweden,1999-Q3,3.8,None
Sweden,1999-Q4,3.9,None
Sweden,2000-Q1,4.2,None
Sweden,2000-Q2,3.1,None
Sweden,2000-Q3,3.4,None
Sweden,2000-Q4,4.9,None
Sweden,2001-Q1,4.9,None
Sweden,2001-Q2,3.5,None
Sweden,2001-Q3,5.2,None
Sweden,2001-Q4,5.2,None
Sweden,2002-Q1,5.8,None
Sweden,2002-Q2,5.3,None
Sweden,2002-Q3,4.2,None
Sweden,2002-Q4,2.6,None
Sweden,2003-Q1,5.2,None
Sweden,2003-Q2,5.8,None
Sweden,2003-Q3,6.9,None
Sweden,2003-Q4,5.5,None
Sweden,2004-Q1,5.9,None
Sweden,2004-Q2,6.5,None
Sweden,2004-Q3,6.3,None
Sweden,2004-Q4,5.2,None
Sweden,2005-Q1,6,None
Sweden,2005-Q2,5.9,None
Sweden,2005-Q3,7.1,None
Sweden,2005-Q4,5.2,None
Sweden,2006-Q1,9.6,None
Sweden,2006-Q2,6.6,None
Sweden,2006-Q3,8.4,None
Sweden,2006-Q4,8.2,None
Sweden,2007-Q1,9.9,None
Sweden,2007-Q2,6.9,None
Sweden,2007-Q3,7.5,None
Sweden,2007-Q4,8.3,None
Sweden,2008-Q1,10.1,None
Sweden,2008-Q2,5.9,None
Sweden,2008-Q3,8.7,None
Sweden,2008-Q4,6.9,None
Sweden,2009-Q1,6.1,None
Sweden,2009-Q2,7.2,None
Sweden,2009-Q3,5.7,None
Sweden,2009-Q4,4.9,None
Sweden,2010-Q1,6.4,None
Sweden,2010-Q2,5.9,None
Sweden,2010-Q3,5.5,None
Sweden,2010-Q4,5.8,None
Sweden,2011-Q1,6.7,None
Sweden,2011-Q2,4.7,None
Sweden,2011-Q3,6.9,None
Sweden,2011-Q4,3.9,None
Sweden,2012-Q1,6.2,None
Sweden,2012-Q2,4.8,None
Sweden,2012-Q3,6.1,None
Sweden,2012-Q4,5.1,None
Sweden,2013-Q1,4.9,None
Sweden,2013-Q2,3.3,None
Sweden,2013-Q3,5.2,None
Sweden,2013-Q4,4,None
Sweden,2014-Q1,3.2,None
Sweden,2014-Q2,1.3,None
Sweden,2014-Q3,4.6,None
Sweden,2014-Q4,4.1,None
Sweden,2015-Q1,2.4,None
Sweden,2015-Q2,1.9,None
Sweden,2015-Q3,3.6,None
Sweden,2015-Q4,2.4,None
Sweden,2016-Q1,1.7,None
Sweden,2016-Q2,0.3,None
Sweden,2016-Q3,2.5,None
Sweden,2016-Q4,2.9,None
Sweden,2017-Q1,2.3,None
Sweden,2017-Q2,1.3,None
Sweden,2017-Q3,2.3,None
Sweden,2017-Q4,2.3,None
Sweden,2018-Q1,1.4,None
Sweden,2018-Q2,0.6,None
Sweden,2018-Q3,4.1,None
Sweden,2018-Q4,2.9,None
Sweden,2019-Q1,5.9,None
Sweden,2019-Q2,4.7,None
Sweden,2019-Q3,7.4,None
Sweden,2019-Q4,3.5,None
Sweden,2020-Q1,6.8,None
Sweden,2020-Q2,6.1,None
Sweden,2020-Q3,5.2,None
Sweden,2020-Q4,5.3,None
Sweden,2021-Q1,7.6,None
Sweden,2021-Q2,7.9,None
Sweden,2021-Q3,5.8,None
Sweden,2021-Q4,5.6,None
Sweden,2022-Q1,5.8,None
Sweden,2022-Q2,4.4,None
Sweden,2022-Q3,3.2,None
Sweden,2022-Q4,5.4,None
Sweden,2023-Q1,7.4,None
Sweden,2023-Q2,6.5,None
Sweden,2023-Q3,7.3,None
Sweden,2023-Q4,6.7,None
Sweden,2024-Q1,7.2,None
Sweden,2024-Q2,10.1,None
Sweden,2024-Q3,6.1,None
Iceland,1991-Q1,.,None
Iceland,1991-Q2,.,None
Iceland,1991-Q3,.,None
Iceland,1991-Q4,.,None
Iceland,1992-Q1,.,None
Iceland,1992-Q2,.,None
Iceland,1992-Q3,.,None
Iceland,1992-Q4,.,None
Iceland,1993-Q1,.,None
Iceland,1993-Q2,.,None
Iceland,1993-Q3,.,None
Iceland,1993-Q4,.,None
Iceland,1994-Q1,.,None
Iceland,1994-Q2,.,None
Iceland,1994-Q3,.,None
Iceland,1994-Q4,.,None
Iceland,1995-Q1,1,None
Iceland,1995-Q2,-0.4,None
Iceland,1995-Q3,1.8,None
Iceland,1995-Q4,-1.5,None
Iceland,1996-Q1,-0.5,None
Iceland,1996-Q2,-3.8,None
Iceland,1996-Q3,-1.7,None
Iceland,1996-Q4,-3.8,None
Iceland,1997-Q1,-0.8,None
Iceland,1997-Q2,-3.1,None
Iceland,1997-Q3,-1.8,None
Iceland,1997-Q4,-3.7,None
Iceland,1998-Q1,-13,None
Iceland,1998-Q2,-5.7,None
Iceland,1998-Q3,-4.6,None
Iceland,1998-Q4,-6.3,None
Iceland,1999-Q1,-5.5,None
Iceland,1999-Q2,-9.6,None
Iceland,1999-Q3,-7,None
Iceland,1999-Q4,-6.5,None
Iceland,2000-Q1,-8.2,None
Iceland,2000-Q2,-11.6,None
Iceland,2000-Q3,-6.7,None
Iceland,2000-Q4,-14.3,None
Iceland,2001-Q1,-11.5,None
Iceland,2001-Q2,-6,None
Iceland,2001-Q3,-3.9,None
Iceland,2001-Q4,2.9,None
Iceland,2002-Q1,0.2,None
Iceland,2002-Q2,-0.5,None
Iceland,2002-Q3,4.2,None
Iceland,2002-Q4,0.9,None
Iceland,2003-Q1,0.3,None
Iceland,2003-Q2,-6.1,None
Iceland,2003-Q3,-4.7,None
Iceland,2003-Q4,-9,None
Iceland,2004-Q1,-6.8,None
Iceland,2004-Q2,-11.8,None
Iceland,2004-Q3,-6,None
Iceland,2004-Q4,-15.4,None
Iceland,2005-Q1,-12.9,None
Iceland,2005-Q2,-12,None
Iceland,2005-Q3,-15,None
Iceland,2005-Q4,-22.6,None
Iceland,2006-Q1,-20.9,None
Iceland,2006-Q2,-21.5,None
Iceland,2006-Q3,-22.4,None
Iceland,2006-Q4,-25.7,None
Iceland,2007-Q1,-21.2,None
Iceland,2007-Q2,-21.6,None
Iceland,2007-Q3,2,None
Iceland,2007-Q4,-14.3,None
Iceland,2008-Q1,-16.9,None
Iceland,2008-Q2,-34.3,None
Iceland,2008-Q3,-25.2,None
Iceland,2008-Q4,-7.9,None
Iceland,2009-Q1,-16.2,None
Iceland,2009-Q2,-9.5,None
Iceland,2009-Q3,-8.5,None
Iceland,2009-Q4,-2.2,None
Iceland,2010-Q1,-0.9,None
Iceland,2010-Q2,-12.5,None
Iceland,2010-Q3,-0.3,None
Iceland,2010-Q4,-10.5,None
Iceland,2011-Q1,-8.9,None
Iceland,2011-Q2,-5.7,None
Iceland,2011-Q3,3.8,None
Iceland,2011-Q4,-8.7,None
Iceland,2012-Q1,-8.6,None
Iceland,2012-Q2,-10.6,None
Iceland,2012-Q3,6.7,None
Iceland,2012-Q4,-2.5,None
Iceland,2013-Q1,5.3,None
Iceland,2013-Q2,1.2,None
Iceland,2013-Q3,13,None
Iceland,2013-Q4,5.2,None
Iceland,2014-Q1,-0.2,None
Iceland,2014-Q2,2.5,None
Iceland,2014-Q3,8.7,None
Iceland,2014-Q4,5.6,None
Iceland,2015-Q1,2.1,None
Iceland,2015-Q2,6.7,None
Iceland,2015-Q3,10.1,None
Iceland,2015-Q4,3.2,None
Iceland,2016-Q1,1.7,None
Iceland,2016-Q2,6.2,None
Iceland,2016-Q3,15.5,None
Iceland,2016-Q4,7.7,None
Iceland,2017-Q1,1.4,None
Iceland,2017-Q2,2.9,None
Iceland,2017-Q3,9.9,None
Iceland,2017-Q4,1.9,None
Iceland,2018-Q1,2.6,None
Iceland,2018-Q2,2,None
Iceland,2018-Q3,10.4,None
Iceland,2018-Q4,1.7,None
Iceland,2019-Q1,8.1,None
Iceland,2019-Q2,3.8,None
Iceland,2019-Q3,9.6,None
Iceland,2019-Q4,4.7,None
Iceland,2020-Q1,2.4,None
Iceland,2020-Q2,-0.7,None
Iceland,2020-Q3,2,None
Iceland,2020-Q4,0.6,None
Iceland,2021-Q1,-3.3,None
Iceland,2021-Q2,-4.6,None
Iceland,2021-Q3,3.3,None
Iceland,2021-Q4,-6.2,None
Iceland,2022-Q1,-4,None
Iceland,2022-Q2,-4.2,None
Iceland,2022-Q3,2.5,None
Iceland,2022-Q4,-3.2,None
Iceland,2023-Q1,-1.8,None
Iceland,2023-Q2,-0.4,None
Iceland,2023-Q3,7.6,None
Iceland,2023-Q4,-1.3,None
Iceland,2024-Q1,-3.2,None
Iceland,2024-Q2,-3.4,None
Iceland,2024-Q3,3.8,None
Norway,1991-Q1,.,None
Norway,1991-Q2,.,None
Norway,1991-Q3,.,None
Norway,1991-Q4,.,None
Norway,1992-Q1,.,None
Norway,1992-Q2,.,None
Norway,1992-Q3,.,None
Norway,1992-Q4,.,None
Norway,1993-Q1,.,None
Norway,1993-Q2,.,None
Norway,1993-Q3,.,None
Norway,1993-Q4,.,None
Norway,1994-Q1,.,None
Norway,1994-Q2,.,None
Norway,1994-Q3,.,None
Norway,1994-Q4,.,None
Norway,1995-Q1,.,None
Norway,1995-Q2,.,None
Norway,1995-Q3,.,None
Norway,1995-Q4,.,None
Norway,1996-Q1,.,None
Norway,1996-Q2,.,None
Norway,1996-Q3,.,None
Norway,1996-Q4,.,None
Norway,1997-Q1,.,None
Norway,1997-Q2,.,None
Norway,1997-Q3,.,None
Norway,1997-Q4,.,None
Norway,1998-Q1,.,None
Norway,1998-Q2,.,None
Norway,1998-Q3,.,None
Norway,1998-Q4,.,None
Norway,1999-Q1,.,None
Norway,1999-Q2,.,None
Norway,1999-Q3,.,None
Norway,1999-Q4,.,None
Norway,2000-Q1,.,None
Norway,2000-Q2,.,None
Norway,2000-Q3,.,None
Norway,2000-Q4,.,None
Norway,2001-Q1,.,None
Norway,2001-Q2,.,None
Norway,2001-Q3,.,None
Norway,2001-Q4,.,None
Norway,2002-Q1,.,None
Norway,2002-Q2,.,None
Norway,2002-Q3,.,None
Norway,2002-Q4,.,None
Norway,2003-Q1,.,None
Norway,2003-Q2,.,None
Norway,2003-Q3,.,None
Norway,2003-Q4,.,None
Norway,2004-Q1,.,None
Norway,2004-Q2,.,None
Norway,2004-Q3,.,None
Norway,2004-Q4,.,None
Norway,2005-Q1,.,None
Norway,2005-Q2,.,None
Norway,2005-Q3,.,None
Norway,2005-Q4,.,None
Norway,2006-Q1,.,None
Norway,2006-Q2,.,None
Norway,2006-Q3,.,None
Norway,2006-Q4,.,None
Norway,2007-Q1,.,None
Norway,2007-Q2,.,None
Norway,2007-Q3,.,None
Norway,2007-Q4,.,None
Norway,2008-Q1,.,None
Norway,2008-Q2,.,None
Norway,2008-Q3,.,None
Norway,2008-Q4,.,None
Norway,2009-Q1,.,None
Norway,2009-Q2,.,None
Norway,2009-Q3,.,None
Norway,2009-Q4,.,None
Norway,2010-Q1,.,None
Norway,2010-Q2,.,None
Norway,2010-Q3,.,None
Norway,2010-Q4,.,None
Norway,2011-Q1,.,None
Norway,2011-Q2,.,None
Norway,2011-Q3,.,None
Norway,2011-Q4,.,None
Norway,2012-Q1,15.9,None
Norway,2012-Q2,9,None
Norway,2012-Q3,11.7,None
Norway,2012-Q4,12.6,None
Norway,2013-Q1,10.7,None
Norway,2013-Q2,8.5,None
Norway,2013-Q3,9.5,None
Norway,2013-Q4,11.8,None
Norway,2014-Q1,15.3,None
Norway,2014-Q2,9,None
Norway,2014-Q3,7.6,None
Norway,2014-Q4,11.6,None
Norway,2015-Q1,10.3,None
Norway,2015-Q2,8,None
Norway,2015-Q3,7.4,None
Norway,2015-Q4,6.1,None
Norway,2016-Q1,5.5,None
Norway,2016-Q2,2.6,None
Norway,2016-Q3,2.4,None
Norway,2016-Q4,5.3,None
Norway,2017-Q1,8.5,None
Norway,2017-Q2,6.6,None
Norway,2017-Q3,4.4,None
Norway,2017-Q4,2.3,None
Norway,2018-Q1,9.8,None
Norway,2018-Q2,8,None
Norway,2018-Q3,10,None
Norway,2018-Q4,4.2,None
Norway,2019-Q1,6.8,None
Norway,2019-Q2,2.6,None
Norway,2019-Q3,1.2,None
Norway,2019-Q4,0.9,None
Norway,2020-Q1,5.9,None
Norway,2020-Q2,-3.2,None
Norway,2020-Q3,0.9,None
Norway,2020-Q4,0.3,None
Norway,2021-Q1,9.8,None
Norway,2021-Q2,10.2,None
Norway,2021-Q3,14.1,None
Norway,2021-Q4,17.2,None
Norway,2022-Q1,28.5,None
Norway,2022-Q2,25.2,None
Norway,2022-Q3,37.5,None
Norway,2022-Q4,22.8,None
Norway,2023-Q1,21.7,None
Norway,2023-Q2,13,None
Norway,2023-Q3,15.1,None
Norway,2023-Q4,16.2,None
Norway,2024-Q1,16.9,None
Norway,2024-Q2,15.6,None
Norway,2024-Q3,.,None
Switzerland,1991-Q1,.,None
Switzerland,1991-Q2,.,None
Switzerland,1991-Q3,.,None
Switzerland,1991-Q4,.,None
Switzerland,1992-Q1,.,None
Switzerland,1992-Q2,.,None
Switzerland,1992-Q3,.,None
Switzerland,1992-Q4,.,None
Switzerland,1993-Q1,.,None
Switzerland,1993-Q2,.,None
Switzerland,1993-Q3,.,None
Switzerland,1993-Q4,.,None
Switzerland,1994-Q1,.,None
Switzerland,1994-Q2,.,None
Switzerland,1994-Q3,.,None
Switzerland,1994-Q4,.,None
Switzerland,1995-Q1,.,None
Switzerland,1995-Q2,.,None
Switzerland,1995-Q3,.,None
Switzerland,1995-Q4,.,None
Switzerland,1996-Q1,.,None
Switzerland,1996-Q2,.,None
Switzerland,1996-Q3,.,None
Switzerland,1996-Q4,.,None
Switzerland,1997-Q1,.,None
Switzerland,1997-Q2,.,None
Switzerland,1997-Q3,.,None
Switzerland,1997-Q4,.,None
Switzerland,1998-Q1,.,None
Switzerland,1998-Q2,.,None
Switzerland,1998-Q3,.,None
Switzerland,1998-Q4,.,None
Switzerland,1999-Q1,.,None
Switzerland,1999-Q2,.,None
Switzerland,1999-Q3,.,None
Switzerland,1999-Q4,.,None
Switzerland,2000-Q1,.,None
Switzerland,2000-Q2,.,None
Switzerland,2000-Q3,.,None
Switzerland,2000-Q4,.,None
Switzerland,2001-Q1,.,None
Switzerland,2001-Q2,.,None
Switzerland,2001-Q3,.,None
Switzerland,2001-Q4,.,None
Switzerland,2002-Q1,.,None
Switzerland,2002-Q2,.,None
